plate,well,runtime,measure,run,measures_pp
S1L1,H08,137665,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,138566,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,139467,0.086,saved-2019-08-27_SR1_results,0.002999999999999989
S1L1,H08,140358,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,141258,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,142159,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,143060,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,143961,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,144861,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,145762,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,146663,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,147564,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,148464,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,149365,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,150266,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,151167,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,152057,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,152958,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,153859,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,154760,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,155660,0.084,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H08,156561,0.084,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H08,157462,0.087,saved-2019-08-27_SR1_results,0.00399999999999999
S1L1,H08,158363,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,159263,0.084,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H08,160164,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,161065,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,161966,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,162866,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,163757,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,164658,0.084,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H08,165559,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,166459,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,167360,0.084,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H08,168261,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,169162,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,170062,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,170963,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H08,171864,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,0,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,861,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,1761,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,2662,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,3563,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,4464,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,5364,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,6265,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,7166,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,8067,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,8957,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,9858,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,10759,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,11660,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,12560,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,13461,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,14362,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,15263,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,16163,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,17064,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,17965,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,18866,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,19766,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,20657,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,21558,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,22459,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,23359,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,24260,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,25161,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,26062,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,26962,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,27863,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,28764,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,29665,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,30565,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,31466,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,32357,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,33258,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,34158,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,35059,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,35960,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,36861,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,37762,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,38662,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,39563,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,40464,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,41365,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,42265,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,43166,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,44067,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,44958,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,45858,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,46759,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,47660,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,48561,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,49461,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,50362,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,51263,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,52164,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,53064,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,53965,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,54866,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,55767,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,56657,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,57558,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,58459,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,59360,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,60260,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,61161,0.078,saved-2019-08-27_SR1_results,0
S1L1,H09,62062,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,62963,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,63863,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,64764,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,65665,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,66566,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,67466,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,68357,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,69258,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,70159,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,71059,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,71960,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,72861,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,73762,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,74662,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,75563,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,76464,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,77365,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,78265,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,79166,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,80057,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,80958,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,81858,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,82759,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,83660,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,84561,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,85462,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,86362,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,87263,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,88164,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,89065,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,89965,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,90866,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,91767,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,92658,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,93558,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,94459,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,95360,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,96261,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,97161,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,98062,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,98963,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,99864,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,100764,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,101665,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,102566,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,103467,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,104357,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,105258,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,106159,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,107060,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,107960,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,108861,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,109762,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,110663,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,111563,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,112464,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,113365,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,114266,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,115166,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,116057,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,116958,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,117859,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,118759,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,119660,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,120561,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,121462,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,122362,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,123263,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,124164,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,125065,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,125965,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,126866,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,127757,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,128658,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,129558,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,130459,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,131360,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,132261,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,133162,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,134062,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,134963,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,135864,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,136765,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,137665,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,138566,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,139467,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,140358,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,141258,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,142159,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,143060,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,143961,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,144861,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,145762,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,146663,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,147564,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,148464,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,149365,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,150266,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,151167,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,152057,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,152958,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,153859,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,154760,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,155660,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,156561,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,157462,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,158363,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,159263,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,160164,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,161065,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,161966,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,162866,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,163757,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,164658,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,165559,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H09,166459,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,167360,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,168261,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,169162,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,170062,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,170963,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H09,171864,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H10,0,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,861,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,1761,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H10,2662,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H10,3563,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H10,4464,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H10,5364,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H10,6265,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H10,7166,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,8067,0.08,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,H10,8957,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,9858,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,10759,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,11660,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,12560,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,13461,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,14362,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,15263,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,16163,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,17064,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,17965,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,18866,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,19766,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,20657,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,21558,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,22459,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,23359,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,24260,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,25161,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,26062,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,26962,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,27863,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,28764,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,29665,0.079,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,H10,30565,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,31466,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,32357,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,33258,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,34158,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,35059,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,35960,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,36861,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,37762,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,38662,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,39563,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,40464,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,41365,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,42265,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,43166,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,44067,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,44958,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,45858,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,46759,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,47660,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,48561,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,49461,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,50362,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,51263,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,52164,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,53064,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,53965,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,54866,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,55767,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,56657,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,57558,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,58459,0.078,saved-2019-08-27_SR1_results,0
S1L1,H10,59360,0.078,saved-2019-08-27_SR1_results,0
